index,prediction,text
2340,0,"Every coin has two side
     A broadknowledge of many academic subjects, specializing in one specific subject, which is better option in the practice? I have to categrized this issue into two part just as every coin has two side.
    On one side, it's better to have a broad knowledge of subjects in the condition that you are a undergraduate student. For the younger students--undergraduate student, they are not ready for a specialized study. I am also a undergraduate student . I can recognize that current courses for a undergraduate student is more generalize and widespread. One isn't able to have a deep understanding of a certain subject beofore he/she learn the more subjects in his major and understand more common sense . It's obviously that the common sense in a certain field can help get a job or help he/she prepare for the consititute 
    On the other hand, suppose you're a graduate student , a deep undertanding of several or single subject is necessary. The graduate will be a expert in a single fileds,which need more knowledge and experience of the narrow field rather than a wide understanding of several easiler common sense. In the information age nowadays, more and more  positions in some field appear which require speciliazation as the society develops ,which is such as in high technology companiesand bank. More experts are needed to fill any blank of such positioins. 
    To sum it up , we need to recgnize that the society has many different roles for each student. You can't define wich is wright or wrong if you don;t know the specific condition a person is facing. In a word, both method of agree or disgree with the topic statement has i"
8797,0,"Life is a game it is to enjoy in the right path but its not bed of roses unfortunately.The word enjoy is a word which people universally are familiar with and there no human who does not want to enjoy life.The preference in the way to enjoy life might differ from person to person.Enjoying the one which we all like makes us happy ,keeps us away from problems which we think of all the time and brood over it.Enjoyment does improve the life style and the way we look at our lives.We do learn much while we enjoy something we relish.


But people do have certain restrictions as they grow old it might be the decrease in interest ,mental stress,much work,heavy responsibilities and ofcourse health conditions.There is the fact that its how an individual wants to lead life.

I personally feel that the younger generation these days are enjoying more than the older people do that could be mainly because there are many areas which offer people to enjoy especially for the youngsters.Secondly the youngsters of today are much bold and courageous and the way they look at lfe is diffrent than how the older people do.

The youngsters are much aware of what is happening in and around the world and even that arouses the scope to enjoy.Even the stress that younger people have theses days is much ,which ever field they are up to stresses them and thats because we are into the computer world and the rate of competition is much higher and keeps growing and hence to over come the amount of stress and to stay away from the stress is to enjoy thats the only way one can do

When i was kid there were hardly any house that had a Television but now every house does have and most of the children love watching television they really enjoy it.There were no computers in houses 22 years back but today most children enjoy playing games ,watch a  movie ,browse the net,chat and so on.


As people have changed there life styles even the society builds much more corners giving the way for the younger people to choose what they like to enjoy the most.Younger people enjoy concerts both jazz and pop.There are places for the week ends that  does give way for the youngsters to dance and relax themselves.There are resorts in almost all places where the youngsters can hang around in the weekends and in the holidays.


Thirdly  there are wide ranges which one can choose to enjoy life and it is also safer and healthier.Which ever one chooses its within his or her own reach.

Certainly the stress , the explosure to the world ,the rate of competition,the wide varities one can choose is making youngsters enjoy life better or more than older people."
11163,0,"Advertising is growing more and more everyday. I agree with the point that says advirtising is showing us that the commercial product is really needed while its not. like a commecial that we dont have to use it in your life at all couse for me, i dont have to use it.
      like someone telling you that my 15 years old doughter wants to buy any product that she see in the TV to show her to her friends at school or becouse its just in the TV. And also for no reason to use it while she dont need it, she just want to buy it.
      Also i agree that we sometimes need to see, read and watch about that commecial prudacts to know about things which its useful for our life while we dont know about it at all or we just dont know what is the prudact is needed for. Although they are playing with our minds by using a fake results they got or when the dont show us the bad effects of the prudact the are advertising about.
      Additionally, commercial advsrtising is taking a big part of our life becouse its around us wherever we go, like in the streets while we are driving our cars, the resturants, and any place where its making an attention. 
      I also beleive that its also effecting our daily life becouse i could buy an advertising news paper just to look at the advertising prudacts and know more about whats the new inventions.
     But in addition to the big companies and there own prudacts which its usfull.They have to work hard to let us know more about there prudacts by advertising about it on TV or at any other way where we can look after and give it a big part of attention where it needs, for me, i'd love to read or see any commercial adversting about  computers and what is the new invintions wither i need it or i dont.
      in conclusion, i think we are all getting the benifit we need from those who advertise for there prudacts and also they are getting the same benifit in the way they want it ."
303,0,"It would be universally acknowledged that young people enjoy life more than older people do. According to me, this statement can not be entirely true. Let us consider my personal view and the comparison between a young people life and an older person life.

For the great majority of people, youngness brings all that a person want: health, beauty, love and so on. And it is wright. But something everybody ignores, is the notion of time. In our society who has time to do what they want? Currently, young people are the most of the time students. They have a lot of work to pass their exams and have their dilpoma. By this way, they study a lot and spend their time working at home or on campus.  added to this question of time, a student has no money. Studies are very expensives, above all in the United-States. A master could cost 20 000 euros for a year. It would be difficult to have extraordinary week-ends or travel to a foreign country or to do a very expensive sport. All these things bring us to consider diferently a young people life. With no time and no money, how could a student really enjoy is life?

On the other hand, older people do not have all the daily life problems'. Of course, they have some healthy problems but they have time because they are retired. They worked all their life, they accumulated money.  They can travel all over the world and make their dream possible. They don't have children at home, they don't have a lot of preocupation. They can live their life as they want, see their friends when they want. According to me, older people could  enjoy life a lot. 

This brief presentation can lead us to reconsiderate the statement. Young people are to busy to lead their life as they want. Old people have this opportunity. It is important to realize this. It is my personal opinion."
5258,0,"I disagree with the prior statement for several reasons. When we say that is is better to do this or that, we should ask ourselves: better for whom? Is it better for me, for the others, for society as a whole? I think that altough a broad knowledge of many academic subjects can be fruitful for individuals, societies rely more and more on specialized knowledge. And this is why i disagree with the statement. 
The first  argument is that if a society values knowledge, and ours does, then it should realize that the pursuit of knowledge is fostered by intense research in areas that become by necessity the object of further and further specialization. To increase our knowledge about things, be it nature, or the social realm, or just abstract math, we need researchers to constantly go beyond what they already know. It is only by being at the forefront of a given discipline that we can gain more knowledge about it. 
The second argument in support of specialized knowledge is that we, as a society - even though there are relevant exceptions-, do not pursue knowledge only for knowledge's sake. We use knowledge in order to satisfy an objective, be it the improvement of our societies, or of our health, or whatever it is we want to improve. Doctors want to heal people, engineers want to build bridges. Most of our society's needs depend on specialized knowledge. Broad knowledge of many subjects can serve the spirit, but the well-being of modern societies requires more than well-educated, well-rounded citizens.
Last but not least, our societies, which we value, as we have already said, need to be sustainable in the long term. Sustainability -economic, social, ecological- is a complex issue and we as a society need to educate people that should be able to treat this complex phenomena.
These are some of the reasons why we can say that specialized knowledge is better for our societies and therefore that is is better to have this kind of knowledge than having broad knowledge of many subjects. That said, individuals should be interested in areas in which they are not specialized, because thirst of knowledge is part of being human and it makes our societies richer in variety and more interesting."
11104,0,"Traveling another country always gave us enthusiastism. When I was young, my mom and dad sometomes fought because of going trip with a group led by people or going by our selves. Whenever we have a plan to travel, although we have significant ideas, we usally had the trouble. Both of them give us convenience things, However each of them gives us good things and bad things. The way to travel with a group led by a tour guide sometimes provide convenience. The guide is guide us famous and popular places. Also we do not have to make a plan for trip, and there is no percentage for losing roads. However I belive that going travel without a group led by a tour guide is more effective.
  Going travel without a group led by a tour guide offer a new and different kind of experience to traveler. We can try to find anywhere we want to visit. Even if we lose our roads or the ways to go, as finding the right way, that is going to be unforgettable memories and experiences. 
  It is the travel for our enjoy and rest. However, if we go with a group, it could be very uncomfortable travel. We always need to think of them and watch out for them. there might be a scehdule that we do not want to. We cannot do whatever we want to either cannot go whatever we want to go.
  The last of all, we can save our money for traveling. There is some package for traveling in a kind of flight company. That is their job and they need money. It means it's cost is higher than traveling by ourselves. We can waste our money, even our times!
  According to those reasons, I prefer traveling without a group led by a tour guide. Also I hope everytime I travel, I want to have much fun, at the same time I want to save my money."
2351,0,"It will be unfair to be on either side of this statement, as both are good in their own context and usage. But, in order to take one option, I will go with having a broad knowledge of many academic subjects rather than specializing in one specific subject.

As, we are living in a fast paced world where information is passed at high rate and we are rapidly becoming a residant of a global village. I am sure that a person with just a specialized know how of creating new toys for children will not be able to go far if he don't posses good marketing skills too or a comapny like TOYATA would have not been so succesfull if it had not able to match its supply and demand, ofcourse simeltaneously. For another example even in one of the most specialized occupation, military it is essential even for a good and  strong soldier to diversify himself and have a proper knowledge of his location with respect to his enemy which he can get with the help of new technologies like GPRS with a primary knowledge to fight and survive, its all about survival of the fittest.

It is also very risky for any individual to keep specializing in one field without knowing the scope and growth of that particular field. It is after all the question of surviving in this highly competitve world. Even to understand our own interests and strengths before specializing in any particular subject we need to diversify us into various academic or real life experiences and sometimes by even failing in few ventures where we are not strong.

So instead of keeping all my eggs in one basket I would rather go for various baskets before making the choice for the perfect one. I would rather understand various academic subjects and will be in a position to effeciently corelate them and that will be more fruitful than specializing in one field."
9869,0,"I would like to start by stating that I fully agree with the statement that ""Most advertisements make products seem much better that they really are.""  I will present three arguments that support my opinion.

Firstly I would like to explain that a good advertisement always has the best picture taken of the item marketed.  For example,  when you go to the fast food restaurant you usally rely on pictures to decide what you are going to eat.  The nice pictures tempt your appetite and make you salivate.  But when you actully receive the end product, like a MacDonald's Hamburger, it never looks as nicely constructed as the picture showed it would be.  A nice picture can speek a million words.

My second argument is that most advertisements are performed by very good looking individuals or endorsed by someone famous.  To utilize such powerfull individuals will influence what you think of the item advertized.  For example, if Jessica Simpson says that the leading acnee medication is Proactive and that she uses it herself, then it must mean that it is an exeptional product because she is very rich and famous and can decide to use any product she wants. 
We trust the people we look up to or wish we could be.

My last argument is that a good advertisment and brilliant marketing will undoubtebly bias our own personal experience.  Who can actually tell which product is a brand name if it has no label on it.  If I were to blindfold you and have you taste 10 different macaroni and cheese could you pick out which one is the real Kraft Dinner?

An advertisement is very brilliantly constructed to attract consumers.  I truly believe that we are all influenced, at some level, by cleaver advertisement and that we can all admit that we have been suckered into the latest gimmic at some point.  We might not admit it to others though!"
7659,0,"I am completely positive about the statement. Here i would like to mention some reasons why a group travel is the best way to travel. I work for a travel company as a tour guide, so i guess i confirm advantages of group travelling.
  First of all, tourists feel secure when they are travelling with plenty of people and their guide, who is a local resident of the site. Group travelling people can defend themselves in time difficult times and it is more likely to acttract public attention for requesting for help. In some places, it is suggested to tourists not to go out alone because of high velocity rate. 
  Second reason why i prefer group travel is payment for the travel cost. Needless to say, it is noticably cheaper than single travel for certain countries. Even a number of tour companies offer special programmes for group tourists, not only discounts, but also free-of-charge trips for group leaders or certain amount of members.   The third reason serves our company's main goal, More people, more fun. It is much interesting to travel with many different people in order to have a real vacation. Group tourists can attend different competitions, matches and other attractive entertainment. 
  Travelling is not only the meaning of to travel, but to make friends and to get relationship with them. It offers people more chances to make friends in an easier way. I know of many occasions that tourists get marry after a long, exciting tour. 
  in conclusion, i have a strong point of view of travelling as a group. Tourists feel more secure, more respect and guides feel more responsibility when they are travelling as a group."
410,0,"Some people may think knowing the facts is more important than knowing the ideas and concepts.  Some people may think in different way.  What I suggest is that let student to understand ideas and concepts it is more important for students only to learn the facts.
	Refer to the subjects i had study in high school, some of them i can not remember it clearly, some of them i still have the class picture in my mind.  The different between these subujects is the subject i still have picture in my mind is what i had interest in.  When people learning something having a interest in it is more effective than having a good teacher in the class.  It is not because teacher is not important but because if someone have the interest in something this will help this person learn better.
	To understand the ideas could help the students to understand the subject more.  Like learning the language if someone have that language background already, it will help that person learn more effective.  knowing something's working the idea like the background that person have.
	Knowing the concepts likes a person has some experiences before him to study something.  Everybody knows have experiences before then to start something could help that person to really understant the subject alot than the first time.  It is as same as someone had study a subject before, this personwill has more chance to earn a  better mark.  Therefore, knowing the concepts can not be ingored.   It is the basic step to get upper level.
	In my opinion, It is more important for students to understand ideas and concepts than only for them to know the facts.  Usually for students facts are boring, like the meat other person had eaten before, students can not learn much about it.  However, ideas and concepts like the fresh meat it is health and student will got a much interest in it."
5156,0,"There are so many subjects which entices our concerning during study in university. It is not a matter you're bachelor or master or doctor. The real essentical of academic subject, knowledge itself, is interesting and attracting for human. But, I don't agree with the assetion that we must boraden our knowledge better than specialize in on specific subjec. I will give you a two reasons. 

 First, there is no such easy academic subject which can conquer in one or two decade. Almost every academic subject needs one's whole life's efforts. Most important thing to become a intellecture is concenturation in one specific subject not become a know-everything man. Actually, human can not kwow whole things of the world. For example, there is a person who I know. He studies philosophy and he also eager to know lot of things about the non-philosophical things. It is not a bad attutude I think. But, He didn't get the degree in year what he plans to get that because of that eager distracted his concenturation. 
 
 Second, the society wants the person who has knowledge which is specialized in one specific subject.  If he knows lot of other knowledge,  of course it is a good things. But it is not a primary but secondary. People who are talent in one specific subject can works as proffessional. But the person who know many things but not specialized is not a proffessional. For example, there was two friends of mine. the one of them was talented in many things. he was a good singer and good dancer. He also studed well but not the best. When he became a adult, he get a job. But it was not a specialized job. The another friends was talented in only school study. But when he became adult, he got a job in a specialized area and he got a lot of salery. 

 To sum up, very essential respect of academic knowledge doesn't allow multi-studying. Because the ability of human is so limited, We must concentrate in one study. And The society need proffesional person not a know-everthing man."
1096,0,"In this period,it's very important to try to do new things or new jobs because with the development of innovation there are less opportunities to become a successful person,and as a result only if you take some risks you will obtain some good results.
A good example of this theory is Bill Gates, that has used the innovation to become the most important person in all the world and now he can do everything he wants.As far as I'm concerned,I'd like to have an idea like Bill Gates,because I'm sure that this idea could be a solution to all my economic problems!!
But I also believe that if you do what you know how to do well,you can have a normal and nice life, with some good aspects but also with some problems,instead if you want to become a successful man, the only thing that you can do is to try an original job or a new trend, because in this era only if you are a creative person you can found success and easy money.For instance, my father has done the same job for thirty years,and he has a very normal life,he helps me with the University's taxes and he has lot of friends,but he's too far to be a successful man.
In spite of it's very difficult to be considered a successful person, there are lots of successful man in all the world,so I think that it's not impossibe to become an important man, but it's sure that if you don't look for a new idea, you can't be considered  like this one,so in conclusion I'm agree with the statement."
391,0,"In my point of view, I agree with that most advertisings or commercial messeges make products look much better than they really are.   There are three reasons of my opinion.
       First, all of company advertise their product to sell as much as they can, so they try to show their product much better than they really are.  They even spend their cost for advertising tremendously, and in these days, many of companies consider how to make the best advertisements or commercial messege and hire some specialists for that.  For instance, one of the big companies in country, Toyota usually estimates its cost for advertising approximately 20~30% of their budget annualy.  I assume that others also spend the budget for that.
       Second, the companies usually try to make their image better and advertising is the primary stragedy for that.  In my country, images of companies, industries, and productions depend on what sort of advertisement and commercial messege they do and how they make the consumers impress about them.  In my country, about 10 years ago a small venture company got bankruptsy because of the commercial messege and it was brought to the court.  The judge ruled that the image was part of sexial harrassment.  I think this is rare example, but that is the advertising.
       Finally, the advertising companies are also doing their business.  in my country, I think it is the same as in the United States, the competition between the advertising companies are also hard and they try to make the best commercial they can.  So, their motivation is also very high.  In Asia, there is a big competition of commercial messege and they decide the best commercial in every year.  
       In conclusion, I cannot say this is good because we are confused because of the advertisement and we just buy something, even if it is not good.  All we should do is just look anything carefully when we buy something."
7090,0,"I agree with the statement that young people nowadays do not give enough time to helping their communities.

The first reason why I agree with this statement is that young people have changed. In old days in Korea, young people were very helpful. They helped to build houses and fix things, which are dangerous and hard. This works were for young people and they did it without hesitation. However, these days young people do not care about their communities. Young people, nowadays, have different attitudes. 

Another reason that I think is that young people are not connected with communities. In Korea, young people, who assume as students, are very busy studying. They go school at 7 in the morning and come back in the mid-night. They have no time to participate for their communities. Whereas, in old days in Korea, there were more people who were not  student and also school works were not hard.

Last but not least, some young people wants to help their communities. For example, helping and taking care of elderly people or children. However, I am not sure about other countries, but in Korea, parents usually do not want their children, who are students, to help for their communities. The reason is  obvious that they want their children to study for their future university rather than caring about their communities. 

Taking into account of all factors, people are becoming more egoistic, not only young people, but also their parents and adults. Anyhow, we may reach the conclusion that the statement is correct."
8143,0,"Nowadays most fortunate human beings have access to an endless amount of data through many ways: internet, books, ... This gives them a wide knowledge on how to use ideas and concepts when learning facts implies knowledge without understanding. On one hand we'll deal with the advantages and disadvantages of learning facts and on the other hand with those of understanding ideas and concepts.

Mankind has evolved a lot and research followed. Through the centuries humans discovered so many things that a lot of them are even inaccessible for most of us today. When dealing with how human body works we can't even see half of what makes us but thanks to new technologies some people can see microbes, viruses and understand how they create our mood, diseases or else. Most of us couldn't even verify most of this explanations but good thing is we can learn them and use them in many fields so that we're not bound to what we can see or understand simply.

While learning gives us many informations on some things, understanding ideas and concepts is more likely to help us in our lives. As a matter of fact, neither knowing that cellulas split nor that 2+2=4 can guide us while having to resolve a situation. If people learn ideas and concepts they can apply them in many ways afterwards in everyday life. Moreover, this can lead to new thoughts and new approaches on some subjects like religion while learning facts is a  way of narrowing human thinking and bounding knowledge to what we can learn without thinking.

To conclude, I would rather understand few main concepts and ideas of life that I could use in many situations than learning thousands of interesting things that I could never understand."
717,0,"As people grow older their interests may change. Whether young or old, each generation has each ammusement. However I  think that young people enjoy life more than older people do for three reasons.
 First of all, generally speaking, young people have less careful to their health than old people do. As people grow older the possibility that they become sick would become increase. In hospital there are too many older people who consult in doctor for many reasons. As opposed to that, young people can eat everything they like and go everywhere. Health is the most dearest thing of all.
 Second of all, young people has not their lives fixed completely and can change their career or plan of the future easily. Old people cannnot never change their job or their partner of marriage. It makes the life of old people boring and less exciting. In addition to that old people have heavy responsibility for their job and their family. In contrast, young people have much time in the future; they can  draw their dream as they want and can do their best in order to realize their dream.
 Finally young people, perticularly young women can enjoy fasion and cosmetics. In the department store the most part of the fashion floor is occupied by the clothes shops for young women. This means that young people tend to enjoy  fahionable life and fashion brands target not old woman but young woman. Young woman can spend more many fashion that old woman do because young woman can use their many freely. And as people get older they get their weight more easily that they were young and they cannnot wear the closethes that were fit to them when they were young.
 Young people enjoy their life tma"
6832,0,"Having knowledge is always good. Knowledge gives us culture and also shows us different points of view about things.
I think it is better to know about many subjects than just know about one in particular.
People live in a society and interact with other people. In my opinion, the only way to understand people is to know about them  . When you have the knowledge about a variety of subjects, you have a wider mind and it is easier to understand people's behavior in almost any situation.
If you are a doctor, for example, you need to know about your patients' behavior. You need to talk to them when they are in pain. It is easier for you if you have studied psichology, for instance.So, it is better if you have knowledge not just in medicine.
Knowledge about different subjects gives us culture and can be helpul in some cases. It allows us to know about art, literature, and many other subjects that are important for our character.If we study art and literature, we can be more creatives. If we study technology, we can repair some appliances at home.It is practical to know about different subjects.
In my opinion, the more we know, the more complete person we are.
If we have time, it is better to study different subjects than just one.
In this way we can easily interact with the people, we can be more creative and, at the same time it can be usefuf for our daily activities.
As a conclusion, we are learning everyday about different subjects. It is good to do it for our own good."
590,0,"I agree with this statement because in my opinion a successful people have more money to spend than normal people.
They can try what they want, and in their opinion anything is forbbiden .
They want to try always new experiences, know new things and sometimes take risks.
Last week I have read to the newspaper that a famous Italian singer decided to spent a month in a unknow place (probabily an island).
He wants to stay alone. None can go with him. He has not a personal phone because in this place the phone do not work in this way he can not communicate. He want to stay in contact with the nature. For find food he can only fishing or hanting.
In my opinion it was a very dangerous experince but I think that the only reason that this singer decide to go is to increase in success.
If he does not the economic possibility I am sure that he do not go.

I think that is important to increase your knowledges, try news things but there are some limits that we must respect.
It is good to do small things but well than more things not well.
I think that a dream that the man have is to fly, but for natural conditions it can not possible."
6854,0,"I agree with the statement, mainly because I think  that it is imperative for students to understand ideas and concepts and knowing  how to act upon them is more important than just knowing facts.
	From my experience in highschool, I think students in general find it much easier to just learn facts rather than understanding concepts and ideas. One simple example is when I used to love ""labelling the heart diagram"" in biology class but just despise explaning Newton's First principle law of motion in physics class. On the contrary when there is a written response question on a test it would be much easier for students to respond when they actually understand what they are talking about rather than just knowing the fact. 
 Another broader example is when we had to make a student commitee with the job of spreding out the word in school of aiding with recycling and cleaning up. Many of us did it but I highly doubt that everyone understood why they where doing. 
	So in the end I believe for a student to get through his life experience as being a student with a degree of some sort, he has to understand idaes and concepts and act upon them ."
11787,0,"Since its very early emergence, conception and ethical side of the advirtesement has been harshly criticized both by the intellectuals and common people. It is true that  we all live in the era of globalization and capitalism of which the advirtesement constitutes 'the bread and butter'. However,  there are still significant opinions claiming for existence of certain game rules which will prevent adviretesements to make products seem much better than they really are.
First, the ever-growing high competition in almost every market leads advertisements to develop such tactics. Given the high density of competitors supplying,  to some degree, similar products in the market, embodying some fictional qualities to one of them is a lot cheaper than improving it. 
For instance, taking a bigger, tastier or more delightful picture of an Arby's or Burger King hamburger (most of these pictures are competely fictional) is rather easy and useful to take a better competitive position in the fast food market. It probably leads us to go and buy one of these burgers and this is the point when the responsibility of advirtesements ends.  
To solve this problem of false representation of the products in market, it is necessary to have some sort of governmental interventions and regulations. For the sake of both consumers' and competitor firms' rights, ministry of economic affairs in any given country should have the right and duty of controlling the advirtesement market accordingly. As long as we do not have such instruments, fictional products are going to stay \on our billboards."
7627,0,"Today, many advertisements are making much products. And they are making profits more than what they suppose to have. And there is couple reason for it.
	First reason is, most advertisements has some kinds of bubble. The bubble what am I talking about is, the bubble which make advertisements look more fency and more valuable. For example, they are entertaining themselves so they can show their appearance to people so they can make people think those advertisements are really good and support those advertisements. Another example is, they are using the commer show. Many people are spending time for watch the commer shows when they are watcing the television. And most advertisements are using commer show and entertaintment. So,  most advertisements can make products seem much better than they really are.
	Second, they are helping each other and make more profits by information or some of helping. And they are entertaining each other to the other people who do not know about those advertisements really much. So they got more people and they get more profit and products more than what they suppose to have.
	Many advertisements are making products much better than what they suppose to make. However, I think it is one of the skill for them. And advertisements are one of member for cycle of economy. So, I think those are not that bad except some of the other things that so many bubbles."
8110,0,"I do not agree that the best way to travel is in a group led by a tour guide.There are many disadvantages to follow the tour guide.Even getting a tour guide can be harmful and dangerous for tourists.
  First of all,when you follow the tour guide to see around the city which you want to see and travel,you only can see places in which the tour guide shows you and your group.You can not find out around of city.Everytime there are some limitations which are made by the tour guide.For example,you want to see other side of city,but there is a certain travel program which includes to see certain place in the city.You have to follow the travel program.
 Second of all,People who are from that city can understand that you are tourist.This sutation has some dangeours point.They can cheat on you or sell kind of present things to you much more expensive.For example,when you go to a store  for shopping,if they understand that you are a foreigner or a tourist they can try to sell many things much more expensive,but if you travel alone and you can speak the language of that country which you want to see they can not understand that you are a foreigner or a tourist.So people who are from that country or that city can sell things to you in original price.
  Third of all,is traveling with groups not expensive activity but  also it is a so dangerous.There are many terrorits people or groups who want to kidnapp to tourists and foreigner people to come true  their  bad purposes.Those kind of people can realize that you are a tourist,because you are travelling with the group and following the tour guide.They can kidnapp you and kill you.Furthermore they can use you for their purposes.That situtaion happenned the tourists many times.Those people killed the tourist or got money from the tourist of family.
  In above,there are many advantages about traveling alone and following the tour guide.The quite proverb says that "" It does not matter whatever travelling alone and following tour guide cost,people can listen their heart and  make their ways for travelling.""That's why we have to travel alone."
6571,0,"I do not agree with the topic that  ""It is better to specialize in one subject only"" because in the present computerized world people are expected to do many things at a time.a broader knowledge of many academic subjects will give the person to make himself with any type of environment.The world  is not isolated  every company have different jobs to do.I mean every company is dealing with many activities and expecting people to have the basic skills to perform reasonably good in every activity.
                                                 
                                                  For example take a company say IBM one of the biggest company in the world.There are many branches in the say Hardware,Software and so on.Many times People from one branch are shifted to other branch depending on the work and he is expected to do well in that branch also.Without having the basic skills in other academics he cannot perform in that branch.
                                 
                                                   But for a department like Research this may not sound good there people are expected to invent something new for the future use of society.In this case the person is expected to focus more on which he is doing research.Even then he need some basic skills in other academics.For example if a person is doing research in VLSI designing,along with Electronics he has to be familiar with Electrical technology,Embeded systems,Computer sciences.This is because every academic subject is  related to other academic subjects.No subject is isolated from the other academic subjects.
               
                                                     From the above points discussed i would like to summarize my topic that it would be better to have broad knowledge of many academic subjects than to specialize in one specific subject.Broader the knowledge , broader will be the choice and a better future."
10358,0,"I disagree .

	In twenty years there will be more cares than there are today. In addition, cars indusries and manufacters are widerange all over the world. Therefor, future wise number of cars will increase in the coming years as well as the needs of the cars.
  
	First of all, now adays using a car as a way of transportation is world wide. Eventhough there are other ways, car still concider the major use of transportation . Moreover, Population of people is increasing thats why the need for more cars will apply.

	Secondly, 








	All in all ,"
311,0,"In twenty years there will be fewer cars in use than there are today and I am strongly agreeing on that statement. Currently the world is changing in extremly fast speed than what we expect. Especially technology is the part where humans are really concentrating on and that will bring lot of influence to the future car. Also environmental problem will give influence to stop making car.
	According to the news article, the world gasoline will run out in next 10 years. If there aren't any gasoline left in the world then the car won't move. Currently most of the cars are moving with gasoline and it is in serious problem. Lot of car companies are feeling this is serious problem, and they decided to make hybrid car. Instead of making new designed-car they thought making hybrid car will be more efficient car in the future. Instead of gasoline, they will use alternative energy such as crude palm oil or the sunlight. Next twenty years will come really fast and probably they can't produce lot of hybrid cars so numbers of cars  in next twenty years will be fewer than now.
	Second lot of environmental issues had been brought by cars and that will reduce the number of cars in the future. At present, due to air pollution, the global warming is happening. The ozone layer has the huge hole due to air pollution. The main reason can be CO2 which is coming out from the car. To save the world, lot of country will reduce the number of cars to stop global warming. Anyway as I mentioned in above information, the car won't go because there won't be any gasolines left so cars which is running with gas will goto junk yards or developed into other tool machines.
	With two above evidences, in next twenty years there will be fewer cars in use than there are today. Due to cars which are running with gasolines are causing lot of problem to the world and that will reduce the number of cars in the future."
10085,0,"Although I can understand why some peolpe have the impression that young people today are not engaging themselves enough to helping their communities, I disagree with this statement. I have three reasons for my opinion.
First, in my view, young people have to dedicate most of their time to their education and career. As the unemployment rate in most countries increases year after year this is the only way for young people to asure themselves a job in the future. For example, young people have to attend college or university, they have classes during the day and usually homework to do in the evening. Some students also have to work part-time to be able to afford the university fees.
Second, a lot of young people are planing their own family when they are still young. When you have children on your own you need time to raise them. Children need a lot of attention as they always have so many questions about the world and a lot of reasearch papers state that the intellectual capabilities of children are influenced most at a very young age. So parents should take all the time they need to raise their children and explain everything to them.
Finally, I am convinced that even though young people do not have a lot of free time, still many of them do engage themselves to helping their communities. I would like to give two examples of the community I live in. In our community especially young people are part of the First Aid Team of the local Red Cross. They spend their time doing different volunteer services, like medical help or entertainement for older people. Furthermore, the Fire Department of our town has a special youth organization for people aged below 17 years. For the last five years the volunteer members of this youth organization have increased steadily.
Concluding, I think that young people today have a lot of important activities and obligations like their own education or the founding of their own family which prevent them from giving more time to helping their communities. But I also have the impression that young people still engage in their free time as much as they can to improve their communities' conditions."
