text,label,score
"I believe that age doesn't matter when it comes to enjoying life, it is up to each person to make the best of it and squeeze every drop they can get. Sometimes when we are young we tend to think that old people had their time and that because they are so worried on their grandchildren, the cold weather, money problems or about their health problems they don't enjoy life the way young people do. We believe that age is everything until that a day comes when you look back and think of the great memories you have and the great ones that will still come.  

My grandmother was a great example. She always used to tell me what her life was like when she was a little girl growing up in a small town and moving to a big city, going out with her firends, her curfew and when my grandpfather proposed. I thought about how great her life was but never thought about how great her life is. Since we see the present as something common and even unrelevant sometimes I didn't see my grandmother's life as ''exciting'' let alone fun when she was 60. Now, after many other conversations, I got to know that life goes on and that every day is enjoyable, even if it's your last. My grandmother goes away on field trips with her friends while I am studying for a never ending test, cooks because she wants to and not because she HAS to, has great stories to tell and always waits for us with a great meal.   

Enjoyable gets a different meaning while you are growing up. When you're little an ice cream and your mom is everything. When you get older a toy or a new friend is very important; when you're a teenager  enjoying life is having friends around you and have something you can identify with like sports; by college the challange of living alone, traveling, going out to clubs and having a boyfriend/girlfriend is enjoying your youth. By the time you graduate hopefully you'll get a good job, marry the man of your dreams and watch your kids grow up. Every step of the way is enjoyable then. In my opinion there are no times when you enjoy things more than others, it's up to you to make every effort for every moment to be worthy and worthwhile.",0,0.8675078749656677
"The author describes how a new technology called the Facial Action Coding System enables computers to identify human emotions. The use of this technology to read the emotional expressions of students in a classroom is not valuable because some computers can give you wrong information. you cant always rely on a software. In Paragraph 7, it says "" your PC cant handle the complex algorithms used to decode Mona Lisa's smile. but we can write down some simple instructions that ""encode"" different emotions, i really think technology is doing the work for us. We need to take time and do it ourselves and expressing our own feelings because sometimes when you actually happy you got a natural mean mug. The software is going to get the wrong information when it tries to figure out our feelings. moving your facial muscles not only expresses emotions, but also may even help produce them. making faces cant reveal so much about the science of emotions. You gonna spend your money on something that might get your feelings wrong. That will be the waste of your money.",0,0.7260833978652954
"Dear Principle, I think that you should require all of the student body and your self perform community service. I think this because everybody should be willing to help our homes and town. This could help us. first we could get publicity and we will be good neighbors even make friends, Second we could all get active, Third it will help our environment, Last when were helping we could also be having fun. First, if we all get out there and help I'm sure you will meet a lot of new people. Even make friends also you can make a good reputation for yourself. If we all get together and help eventually you will have tons of friends and partners in life. Second, Every one complains about weight issues. If everyone got out there and helped work they/you will loose body fat and get muscle. So you would be helping the environment and also get a size 6 waist. Or if your a boy/man you can get the body of your dreams by getting out and helping. This will help the world and help you at getting a date. Third, Everyone at one point wants to help animals. Well if you/we do community service you/we would be picking up trash and other things. Animals eventually eat trash and choke on it and die painfully. If we got all of the trash up then animals would be not dying for that reason. Also planting trees and flowers will help the environment, animals, and you/us by giving us oxygen and by making soil easier to grow in and by giving animals food and/or places to live. Last, you could be cleaning out your favorite lake or pond that can be fun if you love the water. Or clean up your favorite place to play outside. I'm sure you at least have one. In conclusion community service is a good thing it can help you, your body, the environment, and animals. That's why (principle) you should let us do community service.",0,0.8008497357368469
"In ""The Challenge of Exploring Venus,"" the author descrides the exploration and study of Venus as a worth while pursute and advancement in the Scientific field. Venus itself being a planet that is untouchable to humans or anything of this world most certainly holds many mysteries that would be amazing if where solved, but, besides that should we be putting any of our hard earned money, limite time, or reasources that could be used else where into the study of some uninhabitable planet. The author ""The Challenge of Exploring Venus"" never made a clear reason as to why we should care throughout his entire article. In ""The Challenge of Exploring Venus"" the author shows a clear, all out passion torwards the study of the molten planet. While having passion is important so is having a valid reason as to why others should care but instead the closest to any sort of valid reason we get is ""to meet the challenge presented by Venus has value, not only because of the insight gained on the planet itself, but also human curiosity will likely lead us into many equally intimidating endeavors,""(paragraph 8, The Challenege of Exploring Venus). Human curiosity is an amazing thing and it's an outstanding ability that we posses, not to mention some of the worlds greatests discoveries started of as just someone being curious about something but ultimately this exploration is proving to be incredibly expensive and without significant results. We have people dying everyday from things such as deseases or injuries and many of the reasources that are poured into finding out whatis on Venus, if there actually is anything at all, could be use more effectively for a different cause. In conclusion the author of the given article has done an outstanding job at not showing how this is useful or worth anything all. While, yes, the author gave us a clear description of the troubles they where facing in their task none of these struggle seem to be worth what we are paying to possible find nothing useful. I personally would love to find out what is on Venus but in the long run there much more pressing matters at hand and many areas of our current world that have yet to be discovered. We should be focusing on discovering those areas, animals, bacteria, elements, and so many other wonders we have yet to find on our own world first, before we go looking at the others just for sake of curiosity.",0,0.8362162113189697
"In my personal experience, I have traveled both in a group led by a tour guide, and in a group with out a tour guide. I think that one of this experince is better and fun. Next I will comparate this two situations.

   If you travel whit a tour guide, then you don`t need to search maps, itineraires and local information, because the tour guide will have all the things that you migth need on a trip, this is a possitive sigth of traveling with a guide. But also travel with a guide means that you are not owner on you schedule, because you need to follow the itinerary of  travel agency. For example, when I went to Brasil with my class, I had to do all the things that the tour guide tell us to do, so we can`t decide wich restorant pick for lunch, or with Pub to go on  nigths.

   On the other side of the coin, if you travel by yourself, with out a tour guide, then you can do all the things that you want to do, for example, if you wish to sleep all the afternoon on the beach on Rio de Janeiro, you can do it; or if you want to spend one entierely day on just one place, you can do it too. But such as the first position (travel WITH a guide tour), travel with out a guide implies some problems, for example: where can I change money?, where can I register in?, How much should I pay for a suvenir?.

   In my personal opinnion, I think that travel in grup with out a guide is the best way to travel. This mean that you can program your own trip, and you dont need to follow an schedule. When I have traveled with out the led of a tour guide, I`ve had more funn.",0,0.8752350807189941
"The author discusses the good and the bad of these cars. The author talks about how they could easily replace buses and/or other methods of transportation. Though the author also states that some of these methods can be costly and impratical. I think that driverless cars should not be developed further. For the reason that it would be much safer with drivers and we do not need to change much then. With a driver behind the wheel, the driver would be much more effective at keeping themself safe. The driver can see the oncoming cars, traffic, or construction and avoid them. The driverless car could possibly not be aware of some of these conditions and then wreck the car. The sensors on the driverless car could also malfunction while driving and result in the same effect. The driver could just work around all of it and not have to rely on their car to keep them safe. The author even states that right now these situations require human skill rather than the car doing it all. If we were to have these driverless cars, we might have to change the roads to allow these to work. Changing all the roads to work with these cars would be very costly and take quite a while to finish. We also have to worry about putting new laws into place about safety. Like the author says, if someone is injured, who is at fault-the driver or the manufacturer. Would the driver be at fault because they were in the car, or would the manufacturer be at fault because the car's technology failed? To conclude, the driverless cars should not be further developed. They could potentially put a person in danger, they would not be very cost effective, and a lot would need to be changed. We do not need to change if we already have a system that works well for the most part. The driverless cars would be pointless.",0,0.7314974069595337
"I believe that driverless cars could be something useful for the future. It could greatly benefit us in many ways, which is something I think we could use in our economy right now. I believe the cars will benfit us in many ways. First of all, it uses less fuel to run on which would save resources and help less money to be spent. I believe it would help keep our environment cleaner in that way. Second of all, I have a feeling there would be a lot less accidents with the driverless cars once they get all the sensors figured out. I believe there would be less accidents because nowadays people aren't paying attention when they're driving anyway. They are typically texting. With the driverless cars this would allow for the drivers to no thave to worry about taking their eyes off the road. However, there is the problem of having the texting being taken advantage of and therefore increasing the accidents; when the driverless cars need the driver to navigate the driver wouldn't be paying attention and instead would be texting. Also, as paragraph nine says, eventually when we get the law figured out and people realize that that these caras are safe then laws will be passed and driverless cars will help people in many ways. In conclusion, I do believe this will work once they get all the puzzle pieces fitting together. Driverless cars would be safer, and less detrimental to our ecosystem.",0,0.8873417973518372
"Summer projects or summer assignments are projects or assignments that are given to students over the summer to help them remember what they've done the previous year. The assignments may also prepare students for what they will learn in the upcoming year. That being said, summer projects or assignments should be teacher-designed rather than student-designed because it'll better prepare them in the upcoming class, teachers know the subject matter better than students, and because teachers will make it education a priority. The first reason on why summer assignments should be teacher-designed is that it will better prepare them in the upcoming class. As said above some assignments prepare students for the upcoming year. The assignments show the students what they might be working on at the beginning of the year. They show the students on what they might need to touch base on or review before coming to class. A student-designed summer assignment wouldn't be able to do that because the student doesn't know the specifics of what they will be learning in the upcoming class. They might know the basics because of a previous course but they will not be able to prepare themselves for new material like a teacher can. Another reason why summer assignments should be teacher-designed is because the teachers know the subject matter better than students do. Teachers have gone through high school and college, they have degrees in the subject they teach. Summer assignments should be about the subject you're learning. A student would not know more than a teacher because they haven't went through the necessary training or certifications to become a qualified teacher. Teachers know more than students so the summer assignment would be better made by the teacher who knows the subject matter better than the students. Teachers also know what to give to students over the break. It is a well thought out plan and it has to be a good one so they can use it again in future years. While some people agree with the idea of having teacher-designed summer projects, there are some people who don't. Others believe that summer projects should be student-designed because they are the students and they should dictate what they do over the summer because it's exactly that: summer. They feel as though students shouldn't be brought upon the heavy workloads teachers would give them, instead create their own assignment for each class to assure that they are still learning while not having as much work. Although that is a good argument for why summer assignments should be student-designed, there are other factors that go into it. Some teachers may give lots of work over the break but it is all for a good cause: better education. Education is the number one priority in a teachers eye. When teachers give lots of work over the break they are assuring that you are learning while still having fun over the summer. When students go back to school after a long break rather than not knowing or remembering any of the course material, students will be better prepared because of all the work given over the summer. The debate about wether or not summer projects or assignments should be teacher-designed or student-designed is wildly spread in the world. Summer assignments should be teacher-designed because it'll better prepare the students in the upcoming class, teachers know the course material better than the students, and because teachers make education a number one priority.",0,0.7457395792007446
"The number of cars on our planet is a very important problem but we are moving on the right direction and i think in the next twenty years will be fewer cars in use than there are today.
  The first point to support this opinion is that the oil is going to finish in not a long time and still now there aren't other tecnology as efficent for cars.Therefore to use cars will be more expensive and less people would pay for that.
  Another point is the air pollution caused by cars.Infact the environment is damnaged by cars and to solve this problem the solution is to reduce the number of cars on the Earth.
  Finally the pubblic tranports are becoming more efficent and there are a lot of projects to construct new metropolitan line, railways station and to increase the number of buses, so iwill be more easy and fast to use pubblic transport.Also the flights by planes are going to become more cheaper in the next twenty years and they will to cover more short distance lines, so an increasing number of people are going to use often the plane instead than cars.
 To conclude I think in twenty years there will be fewer cars in cars than today",0,0.7728628516197205
"While it is true that some people prefer not to take risks and experiment new things, someother believe that only  those who dare exploring the unknown and continously improving themselves can acheive ""success"". I think that the successful people are required to try new things and take risk, because their knowledge may get outdated in a short time.
Let's take the example of fashion. Fashion is continously shifting and it is always changing according to the mass requests. If a successful stylist would persist producing the same kind of products after a fashion shift, he would bankrupt in no time as noone would be interested.
Other cases of successul people can be scientist: what would be of humanity if scientist didn't make their experiment or tried unbelievable theories? The whole science is a always-changing subjuct as modern science differs heavily from just 50 years ago science. In this very field we have great names such as Heinstein who carried out his experiment of the relativity in phisics, or Bell who could invent the phone only by trying different hypothesis in the radiowaves sector.
One of the most striking example is the technology field, especially the computer evolution: computers power doubles every 18 months, and the software is always more and more hungry of resources. Would you consider possible some of the great mathematics achievement, or, on the other hand, some befautiful 3D film, without the growing calcolus power of the computer, obtained by continued research? In this field as well we can hear very big names, like Bill Gates, Steve Jobbs or Linus Torvalds, who were enabled to provide us with their great operating systems (Microsoft Windows, Apple MacOs X and Linux) only by going against what they already knew and trying hard new solutions.
In conclusion, the key for success is obtainable only by hard work in experimenting new theories and only by will to continue renewing oneself's knowledge.",0,0.847152829170227
"I agree with the statement ""It is more important for atudents to understand ideas and concepts than it is for them to learn facts""
Here are a few ponits to impress upon this statement.
First, understanding the concept of a particular idea in a subject  provides the student with a not only with clear and strong foundation in that particular subject matter but also enhances and expands their creative aptitude. 
For example understanding the concept of the physical formula v = u+at (where v=final velocity; u= initial velocity; a=acceleratoin and t=time) allows the student to apply the formula to numerous problems in linear motion.As such, the knowledge gained will allow the student to tackle the problem, however varied its presentation may be.
Secondly, in the feild of medicine, understanding the concept of the cell cycle and mechanisms of tumor spread allows doctors to apprppriately plan the best mode of treatment that they can give to their patients afflicted with cancer, such as radiotherapy, or cell-cycle specific/non-specific chemotherapy.
Also understanding of the concept is important in that knowing the concepts will in itself obviate the need to remember certain hard facts and figures.  For example, the value of ""Pi"" can be easily derived in problems ifd we remember that it is only the circumference of a circle divided by its diameter, rather than remembering all the digits.
To conclude,  though facts are important in many ways such as historical dates and events, (in such circumstances, they are unavoidable) they are more cumbersome and less useful in lerning especially in the sciences. Allowing the student to try and understand concepts and ideas will only help him expand his intellectual horizon and creativity as",0,0.7758530378341675
"Being a Seagoing Cowboy was one of the best times of Luke's life. He got to travel the world and explore. And he got to help people around the world. Paragraph 3 tells us about how in August 1945, Luke received orders to go to New Orleans. He arrived Agust 14, 1945. There Luke got my seaman's papers and boarded the SS Charles W. Wooster headed for Greece. On the ship were a 335 horse cargo with hay and oats to feed them. In paragraph 4 we learn that Luke turned 18 before he made it to Greece. This meant he was able to be drafted for military service, but his draft board said that he should just keep the service he already had. Luke was discharged in 1947, but he had made nine trips by that time, the most of any Seagoing Cowboy. Not only did Luke help people, but he also got to see Europe and China. Paragraph 5 tells us how Luke got to see the Acropolis in Greece and how he take a gondola ride in Venice, Italy. Being a Seagoing Cowboy was a lot more than an advemture for Luke. In paragraph 9 he quotes, ""I'm grateful for the opportunity,"" he says. ""It made me more aware of people in other countries and their needs.""",0,0.8009738326072693
"While this technology may seem like a minor addition to the classroom, the data it produces is worth a lot to ensuring that the student is having the best possible experience in the classroom. Most students in general find school to be boring. This technology is able to reverse that. With its ability to recognize what some people may not be able to see, it can severely improve the benefits of school, and what the student may get out of it. Emotional expressions can be hard to read for anybody. In fact, some of the most confusing times can stem from not being able to read emotions, whether that your own emotions or someone elses emotions. With this program, that question can be solved with ease. With the knowledge of one's emotions, we are now able to improve are actions to best fit the needs of that particular person. So maybe if one student is struggling, you can now provide the necessary plan to get that student back on track. In some cases, students that suffer from learning disabilities, such as ADD or ADHD, may not recieve the benefits others who don't suffer from these do. With this technology, we may now be able to read their emotions and make the best decsion for this student. It opens the student-teacher relationship to a brand new world, where the teacher can finally help his or her student out in the best way possible. The technology goes deeper than where human emotions can go, which is key in understanding how to help someone be the best they can be. Finally, this technology can give us a better way to help ourselves. People know themselves better than anyone else. With this technology, students are now able to figure out what is best for them, and to find a change if they are unhappy or are feeling troubled in any way. Moreover, sometimes figureing out our own emotions can sometimes be difficult. This provides us with a tool to realize what they truly may be feeling, so that they may be able to get on the right track on improving his or her emotional state. While this technology may seem unimportant, it is key in helping students be the best of themselves. It can provide things that human interaction cannot. Especially as a teenager, emotions are some of the hardest things to deal with. This is able to dampen a little bit of the pain that can come from trying to deal with these emotions, as well as exapanding the benefits of going to school. It utilized correctly, this technology can have a huge impact on the lives of students.",0,0.7818731069564819
"People enjoy their lives more when they are young.With old age come illness and suferring .Young people sure have more resposibilities. They have to work hard to secure their future.They have to aquire skills that will help them have a sustainable life.With all these responsibilities comes lot of fun and excitement.Young people have the desire to suceed.They also have lots of energy and enthusiasm to accomplish this.In the process of accomplishing something they enjoy life.
   Young people are very flexible..The flexibility makes them look at the positives in another person.So they can make friends easily.We are well aware that life without friends and family is meaningless.So young people live life to its fullest.
  On the other hand older people spend their time worrying about everyday affairs.They worry about their family,providing for them,their job and so on.This is the case in any family.Parents spend their life working hard for the family with no time for fun.A busy mother will not have time to go for a walk and enjoy nature.As one gets older things worsen.Health deteriorates with time.With illness comes all the suferring.It is true that health is wealth.
    Its true that a person becomes wise with time.But he also looses the ability to experement with life and take risks.To accomplish anything in life one needs to tahe certain amount of risks.So older people enjoy life lesser than young people.
    With youthfulness comes exuberence and vibrance.young people appreciate things that are taken for granted by older people like nature and so on.Time takes away the high spirits from a person.It makes them more sober.So young people indeed have more fun than older people.",0,0.8555486798286438
"Revolutionary Change BEEP! BEEP! BEEP! Get up. Get dressed. Go to work. Go home, repeat. what if i told you you could do so much more... For instants, take a stroll. Have a wonderful view of clusterd streets and inhale the polluted air, causedsouly from car usage. ""The goal is to promote alternative tranportation an reduce smog,"" stated in an excerpt from ""car-free day is spinning a big hit in bogota,"" sixteenth paragraph. After only five days with minimun car usage the smog revaled greatly. Ruducing car usage will help not only help the united stated but the whole world as one. The affects of over using cars are showing, limmiting car usage will help the enviroment, and change a daily routine. ""Cold nights and warm days caused the warmer layers of air to wrap car emissions,"" stated briefly by Robert Duffer. According to The Reuters found, ""67 present of vehicles in France, compared to 53.3 present average of Diesel engines in the rest of Western Europe."" Clear air for the survival and generations to come would be great, or we could go exinct like other spiceies. Simply because of over doing, and pushing over the limmits. limmiting car usage could help our enviroment. Fresh air being a start. ""The turnout was large, despite gray Clouds that dumped occasional rain showers on Bogata. The rain hasn't stopped people from particpateing,"" said Bogota Mayor Antanas Mockus....""its a good opportunity to take away stress and lower air polluting,"" said Bussinessman Carlos Autro Plaza as he rode a two-seat bicycle with his wife. adding a shortage to car usage could change your whole lifestyle for the better. Andrew Selsky stated many hiked, biked, and skated or took buses to work during a car-free day, leaving the streets eerily devioded of traffic gams. it also lowers emissions and improved safety. Parks and sport ceenters have been used more and new restaurants and shopping districs have dramastically cut trafic. ""Although Americans have had a history having a love affair with vehiclesseems to be cooling,"" a reference from Elisabeth Rosenthal (End of Culture- paragraph thirty-to). The limmitations of car usage can drastically change an enviroment,a life, the world. BEEP! BEEP! BEEP! This now means time to change..",0,0.9440263509750366
"the cars today are very spread around the world like the most common way to move people from one point to another.
I think and I hope that between twenty years the way to move evolving toward intelligent solution such as rinnovable energy.
The cars generate pollution overall with consquence on the environment and the rosource are less than some yers ago the usefull of train, metro, tram could represent a solution to the problem of pollution and congestion but this type of vehicle must be more efficient than today.
Morover if people use the private vehicle only for themselves one person the traffic became very congestioned while a better use of car for example go to work o to school with one car for many people can improve ours life.
The rennovable energy such as sun and wind for cars reduced pollution or generate electricity. there is less air and sound pollution,
I have a car but i use it if necessary i prefer do moving with my legs to little distances.
The constuctor of cars work on new type of engine and space because the people understand this problems and try to buy car with this features.
The resource is good to future for me.",0,0.8654012084007263
"As a young man ithink that young peopel nowadayes do noy give enough time to helping their communities, from my experians i my self dont give time to help the communities and i dont feel that is a thing that i have to do.
   young peopel nowadays taught from there parents that they dont have to help, and that they have to work hard to make themself better and that is it. most of young peopel dont have time to help communities becaus they are spend all the time for themself as they taught so it is not their faults to act like that.
   Another reason for not helping the communities is that we think (including me as young one) that the companies that support the communities is doing every thing and the communitie dont need any thing from us.
   In the end peopel can change and young peopel also they just need some one to show them the way so they can help,like the teashers in school or advertysment in the different media like tv,news paper,radio, this will help them yo understand that their is other thing need them and that is not every thing for the money.",0,0.7473912835121155
"From Luke's piont of view covincing others to participate in the Seagoing Cowboys program. There are three reasons why you and others should participate in the Seagoing Cowboys program. One of them is taking care of animals, the other one is having unbelievable trips, the last one is the jobs you do and the free time. The first one were going to talk about are taking care of the animals. When you join the Seagoing Cowboys program you have to care the horses until they go to a different person. Another supporting detail is about the cows, you need the cows to get the milk from or what are the others participates going to drink. The last supporting detail is the mules that were shipped overseas. Those were all the supporting details for the reason about taking care of animals. The other reason that were going to support is the unbelievable trips they travel by. The first supporting detail is about the cattle-boat trips they get when they participate in the Seagoing Cowboys program. Also, we get to tour an excavated castle in Crete. they also marveled at the Panama Canal on there way to China. That is another reason why you and the others should participate. The other reason you should join is you got to do many jobs so you won't be bored, and you also get free time. One job you get is being a night watchman you get to check on all the animals every hour. Another one is cleaning up. You have to feed and water the animals two or three times. Bales of hay and bags of oats had to be pulled up from the lower holds of the ship, and also the stalls had to be cleaned. Those were all the reasons and supporting details of why you should join the Seagoing Cowboys program. There were three things to support my reasons in each paragraph. That is why people should join the Seagoing Cowboys program.",0,0.8650100827217102
"Students should be able to design their own summer projects. I believe that summer projects assigned should be student designed because it would be more freeing to the students if they got to design their own project for the summer instead of a project designed by a teacher. This is a good thing because it's their summer vacation and that should give them the right to decide what project they want to do so they don't feel like the school is control of them even during their summer vacation which often represents the idea of freedom until the next school year begins. My reasoning on this is because it's the students vacation; it would be more fair to the student that they get to design what their project should be so they don't feel like the school is still in charge of them and what they do even while they're on break. I also don't think it would be fair to the teachers either if they were the ones who had to design a project for their students and eventually get bored of grading them because things could get repetitive depending on what the project would be. Some evidence I have for this reasoning is that I know some students that would be stressed out greatly from teachers designing what the students are going to work on over the summer during their vacation; it doesn't matter if the project is difficult or not because they would purely be stressed about the fact that they have a teacher designed project to do over the summer which feels more like schoolwork to do over the summer and that isn't a fun thing to be thinking about over your vacation. I also feel that parents would have complaints to make if their child was being assigned to a summer vacation project that was designed by teachers because that would give them the idea that teachers aren't giving enough freedom to their child over the summer. Though if it was their child designing their project I feel like parents would be more supportive of that because not only is their child still learning during break; but with the student being the one to design the project; that means that it gets the students' creativity flowing which I believe parents would be more supportive of then if teachers were the ones to design the project. While I do know that there would be students and parents who would prefer that teachers would design the projects so the students wouldn't have to think so much about it and just do the project like a lifeless mind slave; I would have to argue back that not only would that cause a block on the students creativity, which is very important, but it would also mean that teachers would have to design a project for all of their students, which is a lot mind you, while trying to make sure that the project would be fitting for each one of their students and I think that's a problem that comes back to the fact that it just wouldn't be fair for teachers to have to do that; especially because they would already be having to grade them; so with the teachers also designing the projects, like I said before, that has a risk of things getting repeated and that could cause the teacher annoyance, a headache, sleep deprivation, etc. I think that if summer projects were to be assigned then students should be the ones designing them. It would boost their creativity as well as their learning because they would be designing the project and doing research for it, It would make the majority of parents happier if they knew that their child wasn't using their summer vacation for completing a project that was designed by a teacher and not their child, and the teachers would be less stressed as well knowing that the outcome of letting students design their summer project would result in more diversity between what the projects were about and would more than likely contain less repetition than they would if the teachers were to design the summer project. It makes more sense to me that the student would be the one designing what project they're going to do during their summer vacation.",0,0.7735728025436401
"Research show that many students dont really like to go to schools that much. Some of them is fro the cause of bulling, dont like to see people that they dont like, which is the the cause that some of students dont really come to school. Is also effective for them and for their future to not attempt to school. Yet some students like to come to school. but sometimes its hard for them to come. But the question is "" Why is it hard?"". Well, research shows that 95% of the students in FCPS dont attempt to school for this type of reason. Some other just dont like to come to school for other many reasons, or some school issues. Having to come to school is a problem for some students, or they just drop out of school for some reason. "" But, why do they drop out of school"". Well, some of them just decide not to come to school for these reasons. They get a job, which makes them loose their focus from school. They dont like some classes, or some people that they have to deal with, in school. They think that school is not as important as how their job is. These are the reasons why some students just decide not o come to schools no more, or just drop out. But, the question is "" Should students receive classes from home using the internet or video conferencing?"". In my opinion, this could be helpful for some students. But, I dont thin k this could be the best idea that schools could have. Nor could be helpful for some. "" But why?"". Well, in this days we can see how technology is advancing in every single corner in the world, and we can also see how is effecting many students around the world. "" But how would these affect them?"". Simple. If students decide to take classes at home by computer or any electronic device aveliable at home. We can tell that they can easily get distracted by any other web. For example, is a students is receiving his classes through out any electronic device aveliable at home, and they get a message or notification from someone, or something. We know that they would want to respond to that massage, and thats going to make them loose their focus from the lesson. Making these type of learning can be helpful for some students and it can also be helpless for other. In other words, there can also be some distraction from other home activities, of other need. So, making these type of learning, In my opinion, is not the best type of learning that schools should give. For example, I cant focus in a lesson when I hear that my phone is ringing, vibrating, or watching it turning on over and over, and I have no doubts that these is one on the reasons why schools should not give these type of learning. Is just not the type of learning that we should get. In conclusion, students should always try to attempt to school, even when they're having some difficult time to stay focus. Even in those moments where there are some people that we dont like to see, and I totally understand that. Because, even I dont like some people in school. But, that does not mean that Im going to quit. "" Why?"". Because God gave every single on us a memory, and we just have to know how to use it. I also say this every time "" quitting is not in my blood. If i fall down 7 times, I would rise up 8 times."", and yeah. This is a long way to go but we dont have to give up. We also have teachers that can help us in any time we need them. We have to try at least. But, my number one rule is ""Dont give up"". We also have God in our side, and he is the only one we need to keep going forward. Schools, teachers, assistance, and students. We have to know that giving students home learning can be useful. But the technology can also keep us from reaching our goals. Generic_Name",0,0.8553935885429382
"Innocent and young, children grow accustomed to the utilization of cars in society. Hot Wheelz, battery-powered Barbie SUVs, Hess Semi-trucks, and other deviations of play-friendly cars introduce the car culture to Americans from nearly the first day out of the womb. Mothers, fathers, aunts, uncles, neighbors, and grandparents depend on their cars daily. This reliance on cars consequently impacted America's environment. However, limiting car usage reduces society's carbon footprint, slowly eliminating the encompassing pollution and stress of the developed car culture. All vehicles alike release carbon emissions into the atmosphere, polluting the air and smogging our cities. Suburbs, especially, rely on automobiles to provide needed transportion. Experts state that car transportation in suburbs ""is a huge impediment"" (Source 1) when discussing ""efforts to drastically reduce greenhouse gas emissions from tailpipes"" (Source 1). In the car-intensive areas of the United States, passenger cars hold responsibility for ""up to 50 percent"" (Source 1) of greenhouse emissions. This constant car usage pollutes American skies. Elisabeth Rosenthal states that car usage reduction ""will have beneficial implications for carbon emissions and the environment"" (Source 4), especially in America ""since transportation is the second larget source [of emissions]"" (Source 4). Cutting down on cars for alternative, public, or group transportation provides a solution to the car epidemic of suburban America. In other societies where limitations of car usage occured, the majority of its denizens replied positively. In the car-depleted suburb of Vauban, Germany, ""57 percent sold a car to move [to Vauban]"" (Source 1). The influential idea of a suburb without traffic jams and long drives to stores attracted 5,500 current residents of Vauban. Futhermore, car bans in Paris reduced emissions and cleansed the air ""after days of near-record pollution"" (Source 2) and ""five-days of intensifying smog"" (Source 2). During this ban, ""congestion was down 60 percent"" (Source 2), relieving traffic and pollution. In Bogota, Colombia, a ""car-free day"" (Source 3) promotes ""alternative transportation and reduce[s] smog"" (Source 3). One Colombian businessman commented cheerfuly, ""It's a good opportunity to take away stress and lower air pollution."" (Source 3). The relief of traffic results in the relief of stress, which city-drivers appreciate. In America's evolving society, and the evolving global economy, limiting car usage stands benefically. Reducing smog, eliminating the stress of traffic, and preserving the environment, low car-usage societies appeal in all current circumstances. Progressively, the world may see a day where car usage is antiquated.",0,0.9034700393676758
"Whether it is better to travel in a group led by a tour guide or just by your own, has both advantages and disadvantages depending on many factors or characteristics of the trip. Three importants factors are: the amount of money the person has, for how much time he will be travelling, and the personal oppinion about flexibility.
 
	Firstly, hireing a tour guide can be very expensive and, in some cases, much more expensiver that travelling alone. For example, it is free to go through Paris walking on your own, and it can be very expensive to pay for a group tour. Nonetheless, you will probably need to buy a guide if you do not want to miss the important places. It is cheaper to walk on your own only if the guide is not as expensive as the tour.

	Secondly, a guided tour works better for someone who has not got too much time to visit a place. In this case, he will have someone to take him to the unmissable places and to give him some explanations. On the other hand, if someone has, for example, three month to visit two cities, he will probably have time to get around on his own, ask for some advise to different local people and see or visit much more different places than the number of places he would visit on a guided group tour.  

	The third factor has to do with preferences. People have different oppinion about how much flexibility they like to have when they are travelling, and there is not only one correct or a best oppinion. Some people like to have a schedule that details every place they will visit, and what they will do every day. However, other people like to feel free to do what they feel like doing on each day, depending, for example, on their mood. In spite of the fact that a person can make a detailed schedule when travelling alone, on guided tours, people are usually less free to do what they feel like doing on that day. 

	In conclusion, there is not one best way to travel. Everyone can have their own best way depending on their personal characteristics and on the trip they are planning to take. Therefore, each person has to decide whether to travel in a group with a tour guide or by their own.",0,0.6821983456611633
